Lemma,POS,Polarity_Score
millstone,n,-0.06899
mills,n,0
millrun,n,0
millrace,n,0
millpond,n,0
milliwatt,n,0
millivoltmeter,n,0
millivolt,n,0
millisecond,n,0
milliradian,n,0
millipede,n,0
milliped,n,0
millionth,a,0
millionth,n,0
millionfold,r,0
millionairess,n,0
millionaire,n,0
million_instructions_per_second,n,0
million_floating_point_operations_per_second,n,0
million,a,0
million,n,0.68181
milling_machinery,n,0
milling_machine,n,0
milling,n,0
millinery,n,0
milliner,n,0
milline,n,0
millimicron,n,0
millimetre,n,0
millimeter_of_mercury,n,0
millimeter,n,0
millime,n,0
millilitre,n,0
milliliter,n,0
millikan,n,0
millihenry,n,0
milligram,n,0
millifarad,n,0
milliequivalent,n,0
millidegree,n,0
millicurie,n,0
millibar,n,0
milliard,n,0
milliampere,n,0
milliammeter,n,-0.07997
mill-hand,n,0
mill-girl,n,0
millettia,n,0
millet,n,0
miller's-thumb,n,0
millerite,n,0
miller,n,0
millepede,n,0
millenniumism,n,0
millennium,n,-0.00785
millennian,a,0
millennial,a,0
millenary,a,0
millenary,n,0.12539
millenarist,n,0
millenarism,n,0
millenarianism,n,0
millenarian,a,-0.19821
millenarian,n,0
milled,a,0
milldam,n,0
millboard,n,0
millay,n,0.17826
millard_fillmore,n,0
millais,n,0
mill_wheel,n,0
mill_around,v,0.10554
mill_agent,n,0
mill_about,v,0.10554
mill,n,0
mill,v,0.09915
milky_way_system,n,0
milky_way_galaxy,n,0
milky_way,n,0
milky,a,0.00178
milkwort_family,n,0
milkwort,n,-0.07997
milk-white,a,0
milkweed_family,n,0
milkweed_butterfly,n,0
milkweed,n,0
milkwagon,n,0
milk-vetch,n,-0.07997
milksop,n,0
milk-sick,a,0
milkshake,n,0
milkman,n,0
milkmaid,n,0
milklike,a,0.15793
milkless,a,0
milking_stool,n,-0.19821
milking_shorthorn,n,0
milking_machine,n,0
milker,n,0
milkcap,n,0
milk_whey,n,0
milk_wagon,n,0
milk_vetch,n,-0.07997
milk_tooth,n,0
milk_thistle,n,0
milk_sugar,n,0
milk_snake,n,0
milk_sickness,n,-0.02319
milk_shake,n,0
milk_river,n,0
milk_punch,n,0
milk_pox,n,0
milk_powder,n,0
milk_of_magnesia,n,0
milk_leg,n,-0.34088
milk_intolerance,n,-0.38925
milk_glass,n,0
milk_float,n,0
milk_cow,n,0
milk_chocolate,n,0
milk_can,n,0
milk_bar,n,0
milk_adder,n,0
milk,n,0
milk,v,0.40602
milium,n,0
militiaman,n,-0.07997
militia,n,-0.17728
militate,v,0
military-industrial_complex,n,0
military_volunteer,n,0
military_vehicle,n,0
military_unit,n,0
military_uniform,n,-0.07997
military_training,n,0
military_strength,n,0
military_service,n,0
military_science,n,0
military_reserve,n,-0.28345
military_recruit,n,0
military_rating,n,0.12208
military_rank,n,0.12208
military_quarters,n,0
military_press,n,0.12208
military_posture,n,0
military_post,n,0
military_position,n,0
military_policeman,n,0
military_police,n,0
military_plane,n,0
military_personnel,n,0
military_pace,n,0
military_operation,n,0
military_officer,n,0
military_music,n,0.12208
military_mission,n,0
military_march,n,0.12208
military_man,n,0
military_machine,n,0
military_leader,n,0
military_law,n,0
military_junta,n,0
military_issue,n,0
military_intelligence_section_6,n,0
military_intelligence_section_5,n,0
military_intelligence_agency,n,0
military_intelligence,n,0
military_installation,n,0
military_hospital,n,0
military_headquarters,n,0
military_group,n,0
military_greeting,n,0
military_governor,n,0
military_government,n,0
military_formation,n,0
military_force,n,0
military_expedition,n,0
military_engineer,n,0
military_drill,n,0
military_court,n,0
military_control,n,0
military_commission,n,0
military_chaplain,n,0
military_ceremony,n,0
military_censorship,n,0
military_capability,n,0
military_campaign,n,0
military_blockade,n,0
military_band,n,0
military_attache,n,0
military_advisor,n,0
military_adviser,n,0
military_action,n,0
military_academy,n,0
military,a,0
military,n,0
militarized,a,0
militarize,v,0
militarization,n,0
militaristic,a,0
militarist,n,0
militarism,n,0
militarised,a,0
militarise,v,0
militarisation,n,0
militarily,r,0
militant_tendency,n,0
militant,a,-0.2975
militant,n,0
militancy,n,-0.19821
militance,n,-0.19821
militainment,n,0
milieu,n,0.12208
miliary_tuberculosis,n,-0.38925
miliary_fever,n,0.15199
miliaria,n,0.12208
milhaud,n,0
milfoil,n,0
milestone,n,0
miles_standish,n,0
miles_per_hour,n,0
miles_per_gallon,n,0
miles_gloriosus,n,0
miles_dewey_davis_jr.,n,0
miles_davis,n,0
miler,n,0
milepost,n,0
mileometer,n,0
mile-high_city,n,0
mileage,n,0
mile,n,0
mild-tasting,a,0
mildred_ella_didrikson_zaharias,n,0.15793
mildred_ella_didrikson,n,0.15793
mildness,n,0.47307
mild-mannered,a,0.20073
mildly,r,-0.0373
mildew,n,0
mildew,v,0
mild_steel,n,-0.07997
mild_silver_protein,n,0
mild,a,0.21302
milcher,n,0
milch_cow,n,0
milch,a,0.15793
milano,n,0
milanese,a,0
milanese,n,0
milan,n,0
milage,n,0
milady,n,0
mil,n,0
mikvah,n,-0.19821
mikolaj_kopernik,n,0
mikmaq,n,0
mikir-meithei,n,0
mikhail_yurievich_lermontov,n,0
mikhail_sergeyevich_gorbachev,n,0
mikhail_kalinin,n,0
mikhail_ivanovich_kalinin,n,0
mikhail_ivanovich_glinka,n,0
mikhail_ilarionovich_kutuzov,n,0
mikhail_gorbachev,n,0
mikhail_glinka,n,0
mikhail_baryshnikov,n,0
mikhail_bakunin,n,0
mikhail_aleksandrovich_bakunin,n,0
mike_tyson,n,0
mike,n,0
mikania_scandens,n,0
mikania,n,0
mikado,n,0
mihrab,n,0
miguel_jose_serra,n,0
miguel_de_cervantes_saavedra,n,0
miguel_de_cervantes,n,0
migratory_quail,n,0
migratory_locust,n,0
migratory_grasshopper,n,0
migratory,a,0
migrator,n,0
migrational,a,0
migration_route,n,0
migration,n,0
migrate,v,0
migrant_shrike,n,0
migrant,a,0
migrant,n,0
migraine,n,0
mignonette_family,n,0
mignonette,n,0
mighty_mouse,n,0.15199
mighty,a,0.32417
mighty,r,0.39754
mightiness,n,-0.06936
mightily,r,0.19186
might-have-been,n,0
might,n,-0.06936
miffed,a,-0.38925
miff,n,0
miff,v,-0.34088
mifepristone,n,0
mies_van_der_rohe,n,0
mierkat,n,0
mien,n,0.21734
midwinter,n,0
midwifery,n,0
midwife_toad,n,0
midwife,n,0
midwestern_united_states,n,0
midwestern,a,0
midwest,n,0
midweekly,a,0
midweek,n,0
midweek,r,0
midway_islands,n,0
midway,a,0
midway,n,0
midway,r,0
mid-water,n,0
midwatch,n,0
midvein,n,0.12208
mid-twenties,n,0
mid-thirties,n,0
midterm_examination,n,0
midterm_exam,n,0
midterm,n,0
midsummer's_day,n,0
midsummer-men,n,0
midsummer_night,n,0
midsummer_eve,n,0
midsummer_day,n,0
midsummer,n,0
midstream,n,0
midst,n,0
mid-sixties,n,0
midships,r,0
midshipman,n,-0.08485
mid-seventies,n,0
mid-september,n,0
midsection,n,0
midriff,n,0
midrib,n,0.12208
midrash,n,0
midpoint,n,0
midplane,n,0
mid-on,n,0
mid-off,n,0
mid-october,n,0
mid-november,n,0
mid-nineties,n,0
midnight_sun,n,0
midnight,n,0
midmost,a,0.17826
midmost,r,0
mid-may,n,0
mid-march,n,0
midline,n,0
midland,a,0
midland,n,0
mid-june,n,0
mid-july,n,0
mid-january,n,0
midiron,n,0
midi-pyrenees,n,0
midinette,n,0
midi,a,0
midi,n,0
midgrass,n,0
midget,a,0
midget,n,0
midge,n,0
midgard,n,0
mid-forties,n,0
mid-fifties,n,0
midfield,n,0
mid-february,n,0
mid-eighties,n,0
mideast,n,0
middy_blouse,n,0
middy,n,0
middling,a,-0.26536
middling,n,-0.34088
middling,r,-0.0611
middleweight,n,-0.23233
middleton,n,0
middle-of-the-road,a,-0.03269
middlemost,a,0.17826
middleman,n,0
middle-level,a,-0.0611
middle-ear_deafness,n,0.15793
middle-class,a,0
middlebrow,n,0.12208
middlebreaker,n,0
middle-aged_man,n,0.12208
middle-aged,a,0.15199
middle_west,n,0
middle_watch,n,0
middle_thyroid_vein,n,0
middle_term,n,0
middle_temporal_vein,n,0
middle_school,n,0
middle_paleolithic,n,0
middle_of_the_roader,n,0
middle_name,n,0
middle_meningeal_artery,n,0
middle_low_german,n,-0.28345
middle_irish,n,0
middle_high_german,n,0.15793
middle_greek,n,0
middle_finger,n,0
middle_english,n,0
middle_eastern,a,0
middle_east,n,0
middle_ear,n,0.12208
middle_distance,n,0
middle_class,n,0
middle_cerebral_vein,n,0
middle_cerebral_artery,n,0
middle_c,n,0
middle_buster,n,0
middle_atlantic,a,0
middle_ages,n,0
middle_age,n,0.17826
middle,a,0
middle,n,0
middle,v,0
midden,n,-0.06819
mid-december,n,0
midday,n,0
mid-calf,n,0
midbrain,n,0
midazolam,n,-0.07997
mid-august,n,0
mid-atlantic_states,n,0
mid-atlantic_ridge,n,0
mid-atlantic,a,0
midas_touch,n,0
midas,n,0
mid-april,n,0
midair,n,0
midafternoon,n,0
mid,a,0
micturition_reflex,n,0
micturition,n,0
micturate,v,0
micrurus_fulvius,n,0
micrurus,n,0
micruroides_euryxanthus,n,0
micruroides,n,0
microzide,n,0
microwave_spectrum,n,0
microwave_spectroscopy,n,0
microwave_radar,n,0
microwave_oven,n,0
microwave_linear_accelerator,n,0
microwave_diathermy_machine,n,0
microwave_bomb,n,-0.05621
microwave,n,0
microwave,v,0
microvolt,n,0
microtus_richardsoni,n,0
microtus_pennsylvaticus,n,0
microtus_ochrogaster,n,0
microtus,n,0
microtubule,n,0
microtome,n,0
microtaggant,n,0
microsurgery,n,0
microstrobos_niphophilus,n,0
microstrobos,n,0
microstomus_kitt,n,0.15793
microstomus,n,0
microsporum,n,0
microsporophyll,n,0
microsporidian,n,0
microspore,n,0
microsporangium,n,0
microsorium_punctatum,n,0
microsorium,n,0
microsome,n,0
microsomal,a,0
microsoft_disk_operating_system,n,0
microseism,n,0
microsecond,n,0
microscopy,n,0
microscopium,n,0
microscopist,n,0
microscopically,r,0.17703
microscopical,a,0
microscopic_field,n,0
microscopic_anatomy,n,0
microscopic,a,0.01333
microscope_stage,n,0
microscope_slide,n,0
microscope,n,0
microradian,n,0
micropyle,n,0
micropylar,a,0
micropterus_salmoides,n,0
micropterus_pseudoplites,n,0
micropterus_dolomieu,n,0
micropterus,n,0
microprocessor_chip,n,0
microprocessor,n,0
micropogonias_undulatus,n,0
micropogonias,n,0
microphotometer,n,0
microphoning,n,0
microphone_boom,n,0
microphone,n,0
microphallus,n,0
microphage,n,0
micropenis,n,0
micropaleontology,n,0
micro-organism,n,0
microorganism,n,0
micronutrient,n,0
micronor,n,0
micronesia,n,0
micronase,n,0
micron,n,0
micromyx_minutus,n,0
micromyx,n,0
micromillimetre,n,0
micromillimeter,n,0
micromicron,n,0
micrometry,n,0
micrometer_gauge,n,0
micrometer_caliper,n,0
micrometer,n,0
micrometeoroid,n,-0.19821
micrometeoritic,a,0
micrometeorite,n,-0.19821
micrometeoric,a,0
micrometeor,n,-0.19821
micromeria_juliana,n,0
micromeria_douglasii,n,0
micromeria_chamissonis,n,0
micromeria,n,0
microhylidae,n,0
microgramma-piloselloides,n,0
microgramma,n,0
microgram,n,0
microgliacyte,n,0
microglia,n,0.12208
microgauss,n,0
microgametophyte,n,0
microfossil,n,0
microflora,n,0
microfilm,n,0
microfilm,v,0
microfiche,n,0
microfarad,n,0
microevolution,n,0
microelectronics,n,0
microelectronic,a,0
microeconomist,n,0
microeconomics,n,0
microeconomic_expert,n,0
microeconomic,a,0
microdot,n,0
microdipodops,n,0.15793
microdesmidae,n,0
microcytosis,n,-0.34088
microcytic_anemia,n,-0.25931
microcytic_anaemia,n,-0.25931
microcyte,n,0
microcrystalline,a,0
microcosmic_salt,n,0
microcosmic,a,0
microcosm,n,0
microcopy,v,0
micro-cook,v,0
microcomputer,n,0
microcode,n,0
micrococcus,n,-0.07997
micrococcaceae,n,0
microcircuit,n,0
microchiroptera,n,0
microchip,n,0
microcephaly,n,0
microcephalus,n,0
microcephalous,a,0
microcephalic,a,0
microcentrum,n,0
microbrewery,n,0
microbrachia,n,0
microbiology,n,0
microbiologist,n,0
microbic,a,-0.0611
microbial,a,-0.0611
microbe,n,-0.17327
microbat,n,0
microbar,n,0
microbalance,n,0
micro_chip,n,0
micro,a,0.16248
miconazole,n,0
micmac,n,0
mickle,n,0
mickey_spillane,n,0
mickey_mouse,n,0
mickey_mantle,n,0
mickey_finn,n,0
mickey_charles_mantle,n,0
mickey,n,0
mick_jagger,n,0
mick,n,0
michinomiya_hirohito,n,0
michigander,n,0
michigan_lily,n,0
michigan,n,0
michener,n,0
michelson-morley_experiment,n,0
michelson,n,0
michelangelo_merisi_da_caravaggio,n,0
michelangelo_buonarroti,n,0
michelangelo,n,0
michelangelesque,a,0.21734
michel_ney,n,0
michel_montaigne,n,0
michel_eyquem_montaigne,n,0
michel_de_notredame,n,0
micheas,n,0
michaelmastide,n,0.12208
michaelmas_day,n,0
michaelmas_daisy,n,0
michaelmas,n,0
michael_philip_jagger,n,0
michael_ondaatje,n,0
michael_joe_jackson,n,0
michael_jackson,n,0
michael_gerald_tyson,n,0
michael_faraday,n,0
michael_ellis_de_bakey,n,0
michael_assat,n,0
michael,n,0
micelle,n,0
micawber,n,-0.07997
micah,n,0
micaceous,a,0
mica,n,0
mibit,n,0
mib,n,0
miaul,n,0
miasmic,a,-0.28345
miasmal,a,-0.28345
miasma,n,-0.18141
miasm,n,-0.18141
miaow,n,0
miaow,v,0
miaou,n,0
miaou,v,0
miao,n,0
miami_beach,n,0
miami,n,0
mi,n,0
mhz,n,0
mho,n,0
mg,n,0
mflop,n,0
mfa,n,0
mf,n,0
mezzotint,n,0
mezzo-soprano,n,0
mezzo-rilievo,n,-0.34088
mezzo-relievo,n,-0.34088
mezzo,n,0
mezzanine_floor,n,0
mezzanine,n,0
mezuzah,n,0
mezuza,n,0
mezereum,n,0
mezereon,n,0
mezcal,n,0
meyerhof,n,0
meyerbeer,n,0.12208
meyer_guggenheim,n,0
mexitil,n,0
mexiletine,n,0
mexico_city,n,0
mexico,n,0
mexicano,n,0
mexican-american,n,0
mexican_war,n,0
mexican_valium,n,0
mexican_tulip_poppy,n,0
mexican_tea,n,0.1067
mexican_swamp_cypress,n,0
mexican_sunflower,n,0
mexican_standoff,n,-0.08901
mexican_spanish,n,0
mexican_revolution,n,0
mexican_poppy,n,0
mexican_pocket_mouse,n,0
mexican_peso,n,0
mexican_onyx,n,-0.19821
mexican_nut_pine,n,0
mexican_monetary_unit,n,0
mexican_mint,n,0.12208
mexican_juniper,n,0
mexican_jumping_bean,n,0
mexican_hyssop,n,0
mexican_husk_tomato,n,0
mexican_hat,n,0
mexican_hairless,n,0
mexican_green,n,0
mexican_freetail_bat,n,0
mexican_flameleaf,n,0
mexican_fire_plant,n,0
mexican_cypress,n,0
mexican_capital,n,0
mexican_black_cherry,n,0
mexican_bean_beetle,n,0
mexican_beaded_lizard,n,0
mexican,a,0
mexican,n,0
mexicali,n,0
mews,n,0
mewl,v,-0.19821
mew_gull,n,0
mew,n,0
mew,v,0.25969
mevacor,n,0
meuse-argonne_operation,n,0
meuse-argonne,n,0
meuse_river,n,0
meuse,n,0
meuniere_butter,n,0
metycaine,n,0
mettlesomeness,n,0.36466
mettlesome,a,0.09444
mettle,n,-0.08901
metternich,n,0
metroxylon_sagu,n,0
metroxylon,n,0
metrorrhagia,n,-0.38925
metroptosis,n,0
metropolitan,a,0
metropolitan,n,0
metropolis,n,0
metronymic,n,0
metronome_marking,n,0
metronome,n,0
metronidazole,n,-0.19821
metrology,n,0
metrological,a,0
metro,n,0
metritis,n,-0.28345
metrify,v,0
metrification,n,0
metrics,n,0
metricize,v,0
metricise,v,0
metrication,n,0
metricate,v,0
metrically,r,0
metrical_unit,n,0
metrical_foot,n,0
metrical,a,-0.16702
metric_weight_unit,n,0
metric_unit,n,0
metric_ton,n,0
metric_system,n,0
metric_space,n,0
metric_linear_unit,n,0
metric_hundredweight,n,0
metric_grain,n,0
metric_function,n,0
metric_capacity_unit,n,0
metric,a,-0.0047
metric,n,0
metrestick,n,0.12208
metre,n,0
metrazol_shock_treatment,n,-0.19821
metrazol_shock_therapy,n,-0.19821
metrazol_shock,n,-0.19821
metrazol,n,0
metralgia,n,-0.38925
metoprolol,n,-0.07997
metopion,n,0
metonymy,n,0
metonymically,r,0.15793
metonymical,a,0
metonymic,a,0
metonym,n,0
metis,n,0
metier,n,0.15793
meticulousness,n,0.0403
meticulously,r,0.17826
meticulous,a,0.03648
meticulosity,n,0.0403
meticorten,n,0
metical,n,0
metic,n,0
methylthionine_chloride,n,0
methyltestosterone,n,0
methylphenidate,n,0
methylenedioxymethamphetamine,n,0
methylene_radical,n,0
methylene_group,n,0
methylene_chloride,n,0
methylene_blue,n,0
methylene,n,0
methyldopa,n,0
methylbenzene,n,0
methylated_spirit,n,0
methylated,a,0
methyl_salicylate,n,0
methyl_radical,n,-0.07997
methyl_phenol,n,0
methyl_orange,n,0
methyl_group,n,-0.07997
methyl_ethyl_ketone,n,0
methyl_bromide,n,0
methyl_alcohol,n,0
methyl,n,-0.07997
methuselah,n,0.1552
methotrexate_sodium,n,-0.38925
methotrexate,n,-0.38925
methodology,n,0
methodologically,r,0.15793
methodological_analysis,n,0
methodological,a,0
methodists,n,0.12208
methodist_denomination,n,0
methodist_church,n,0.12208
methodist,a,0
methodist,n,0
methodism,n,0.28394
methodicalness,n,0.08478
methodically,r,0.15793
methodical,a,-0.02784
method_of_least_squares,n,0
method_of_fluxions,n,0
method_of_choice,n,0.17826
method_of_accounting,n,0
method_acting,n,0.28394
method,n,0.07284
methocarbamol,n,-0.07997
methionine,n,0
methicillin,n,0
methenamine,n,0
metheglin,n,-0.19821
methedrine,n,0
metharbital,n,0
methaqualone,n,0
methapyrilene,n,-0.28345
methanol,n,0
methanogen,n,0.17826
methane_series,n,0
methane,n,0
methanal,n,0
methamphetamine_hydrochloride,n,0
methamphetamine,n,0
methadone_hydrochloride,n,0
methadone,n,0
methadon,n,0
methacrylic_acid,n,0
methacholine,n,0
meth,n,0
metformin,n,-0.19821
meterstick,n,0.12208
meter_reading,n,0
meter_maid,n,0
meter,n,0
meter,v,0
meteortropism,n,0.15793
meteorology,n,-0.0296
meteorologist,n,0
meteorologically,r,0.12208
meteorological_satellite,n,0
meteorological_observation_post,n,0
meteorological_conditions,n,0
meteorological_balloon,n,0
meteorological,a,-0.07997
meteorologic,a,-0.07997
meteoroid,n,0
meteoritical,a,0
meteoritic,a,0
meteorite,n,0
meteoric,a,-0.00006
meteor_swarm,n,0
meteor_stream,n,0
meteor_shower,n,0
meteor,n,0
metencephalon,n,0
metempsychosis,n,0
meted_out,a,0
mete_out,v,0
mete,n,0
metchnikov,n,0
metchnikoff,n,0
metazoan,n,0
metazoa,n,0
metaurus_river,n,0
metathesis,n,0
metatherian,n,0
metatheria,n,-0.07997
metatarsus,n,0
metatarsal_vein,n,0
metatarsal_artery,n,0
metatarsal_arch,n,0
metatarsal,a,0
metatarsal,n,0
metastatic_tumor,n,0
metastatic,a,0
metastasize,v,0
metastasise,v,0
metastasis,n,0
metastable,a,0
metastability,n,-0.0611
metasequoia_glyptostrodoides,n,0
metasequoia,n,0
metarule,n,0
metaproterenol,n,0
metaplastic_anemia,n,0
metaplastic_anaemia,n,0
metaphysis,n,0
metaphysics,n,0
metaphysically,r,0.15793
metaphysical,a,0.14751
metaphosphoric_acid,n,0
metaphorically,r,0.12208
metaphorical,a,0
metaphoric,a,0
metaphor,n,0.24272
metaphase,n,0
metamorphous,a,0
metamorphosis,n,0.06237
metamorphose,v,-0.01023
metamorphopsia,n,0
metamorphism,n,0
metamorphic_rock,n,0
metamorphic,a,0.15754
metameric,a,0
metamere,n,0
metamathematics,n,0.12208
metalworks,n,0
metalworking_vise,n,0
metalworking,n,0
metalworker,n,0
metalwork,n,0
metalware,n,0
metallurgy,n,0
metallurgist,n,-0.07997
metallurgical_engineer,n,-0.07997
metallurgical,a,0
metallurgic,a,0
metal-looking,a,0
metalloid,a,0
metallized_dye,n,0
metallize,v,0
metallike,a,0
metallic-looking,a,0
metallic-coloured,a,0
metallic-colored,a,0
metallic_element,n,0
metallic_bond,n,0
metallic,a,0
metallic,n,0
metalize,v,0
metalhead,n,0
metalepsis,n,0
metal-cutting,a,0.36466
metal-coloured,a,0
metal-colored,a,0
metalanguage,n,0
metal_wood,n,0
metal_screw,n,0
metal_saw,n,0
metal_plating,n,0
metal_money,n,0
metal_glove,n,0
metal_filing,n,0
metal_drum,n,0
metal_detector,n,0
metal_bar,n,0
metal,a,0
metal,n,0
metal,v,0
metaknowledge,n,0.17826
metagrobolized,a,-0.08901
metagrobolised,a,-0.08901
metagrabolized,a,-0.08901
metagrabolised,a,-0.08901
metagenesis,n,0.15793
metadata,n,0
metacyesis,n,-0.07997
metacentric_chromosome,n,0
metacentric,a,0
metacentre,n,0
metacenter,n,0
metacarpus,n,0
metacarpophalangeal_joint,n,0
metacarpal_vein,n,0
metacarpal_bone,n,0
metacarpal_artery,n,0
metacarpal,a,0
metacarpal,n,0
metabolous,a,-0.08901
metabolize,v,0
metabolite,n,0
metabolism,n,0.1108
metabolise,v,0
metabolically,r,0
metabolic_rate,n,0
metabolic_process,n,0
metabolic_disorder,n,-0.02386
metabolic_alkalosis,n,-0.28345
metabolic_acidosis,n,0
metabolic,a,-0.01463
metabola,n,0.12208
mesua_ferrea,n,0
mesua,n,0
mestranol,n,0
mestizo,n,0
mestiza,n,0
messy,a,-0.55547
mess-up,n,-0.34088
messuage,n,0
messmate,n,0
messiness,n,-0.25862
messina,n,0
messily,r,0.12208
messidor,n,0
messianic,a,0.12208
messiahship,n,-0.07997
messiah,n,0.45805
messenger_rna,n,0
messenger_boy,n,0
messenger,n,0
messaging,n,0
message_pad,n,0
message,n,0
message,v,0
mess_up,v,-0.10709
mess_of_pottage,n,0.17826
mess_kit,n,0
mess_jacket,n,0
mess_hall,n,0
mess_around,v,0
mess_about,v,0.12208
mess,n,-0.35641
mess,v,0
mesquite_gum,n,0
mesquite,n,0
mesquit,n,0
mespilus_germanica,n,0
mespilus,n,0
mesozoic_era,n,0
mesozoic,a,0
mesozoic,n,0
mesotron,n,0
mesothelium,n,0
mesothelioma,n,0
mesosphere,n,0
mesopotamia,n,0
mesophytic_plant,n,0
mesophytic,a,-0.0611
mesophyte,n,0
mesophyron,n,0
mesonic,a,0
meson,n,0
mesomorphy,n,0.12208
mesomorphic,a,0.15793
mesomorph,n,0
mesolithic_age,n,0
mesolithic,a,0
mesolithic,n,0
mesohippus,n,-0.19821
mesodermal,a,0
mesoderm,n,0
mesocricetus_auratus,n,0
mesocricetus,n,0
mesocolon,n,0
mesocarp,n,0
mesoblastic,a,0
mesoblast,n,0
mesoamerican,a,0
mesoamerican,n,0
mesoamerica,n,0
mesne_lord,n,0.12208
mesmerizing,a,0.17826
mesmerizer,n,0
mesmerized,a,0.12208
mesmerize,v,0.10554
mesmerist,n,0
mesmerism,n,0
mesmerised,a,0.12208
mesmerise,v,0.10554
mesmeric,a,0.17826
mesmer,n,0
mesic,a,-0.04832
mesial,a,0
meshwork,n,0
meshuggener,a,-0.34088
meshuggener,n,-0.01819
meshuggeneh,a,-0.34088
meshuggeneh,n,-0.01819
meshugge,a,-0.34088
meshugga,a,-0.34088
meshugaas,n,0.12208
